mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
105,2023-08-25 06:32:20,50.4674435,4.8408847,34.0,31.0,331.0,334.0,803.0,799.0,80.0,78.0,73.0,72.0,2023-08-25,06:32:20,0,0,0,0,0,0,0
105,2023-08-25 09:01:17,50.4674444,4.8408865,41.0,41.0,286.0,282.0,802.0,803.0,87.0,87.0,84.0,84.0,2023-08-25,09:01:17,0,0,0,0,0,0,0
105,2023-08-25 08:35:19,50.4674581,4.8408914,42.0,42.0,293.0,282.0,801.0,803.0,85.0,87.0,84.0,82.0,2023-08-25,08:35:19,0,0,0,0,0,0,0
105,2023-08-25 13:38:26,50.4548421,4.8216742,42.0,38.0,310.0,300.0,799.0,788.0,85.0,81.0,80.0,76.0,2023-08-25,13:38:26,0,0,0,0,0,0,0
105,2023-08-25 15:24:33,50.4114099,4.5218576,41.0,41.0,313.0,310.0,814.0,797.0,81.0,81.0,81.0,80.0,2023-08-25,15:24:33,0,0,0,0,0,0,0
105,2023-08-25 09:27:27,50.4674492,4.8408787,41.0,41.0,289.0,282.0,805.0,797.0,83.0,86.0,85.0,82.0,2023-08-25,09:27:27,0,0,0,0,0,0,0
105,2023-08-24 12:22:06,50.4674436,4.8408848,42.0,40.0,289.0,282.0,805.0,808.0,83.0,87.0,85.0,82.0,2023-08-24,12:22:06,0,0,0,0,0,0,0
105,2023-08-24 08:55:04,50.4674296,4.8409021,41.0,39.0,289.0,276.0,804.0,795.0,86.0,87.0,85.0,82.0,2023-08-24,08:55:04,0,0,0,0,0,0,0
105,2023-08-24 09:06:58,50.4674599,4.8408801,42.0,41.0,293.0,286.0,806.0,799.0,83.0,85.0,87.0,83.0,2023-08-24,09:06:58,0,0,0,0,0,0,0
105,2023-08-25 16:22:35,50.4038665,4.43808,40.0,42.0,289.0,289.0,800.0,818.0,85.0,84.0,86.0,84.0,2023-08-25,16:22:35,0,0,0,0,0,0,0
105,2023-08-25 07:53:17,50.4674419,4.8408558,42.0,40.0,279.0,282.0,775.0,797.0,85.0,85.0,85.0,82.0,2023-08-25,07:53:17,0,0,0,0,0,0,0
105,2023-08-25 15:02:27,50.4114063,4.5218597,63.0,61.0,3.0,3.0,0.0,0.0,83.0,85.0,84.0,82.0,2023-08-25,15:02:27,0,0,0,0,0,0,0
